rating,text,helpful_vote,verified_purchase,timestamp,user_id,asin,review_length
1.0,Didn’t retain factory camera (2016 wrx ) and didn’t retain factory steering controls.. essentially it did nothing but waste my money.,0,True,1651349491333,AFWRGOGF4AI2IHRX7KZ2IYL63RXA,B07GD8627K,21
5.0,"I admit I'm partial to Duracell brand products due to my perception of their solid quality. This product met or exceeded my expectations and at a reasonable price. I purchased for my daughter going out of town as a backup for her iPhone battery running low and this met the need. I'm not interested in lowest cost when keeping my family safe, this is a very reasonable price and a great value.",0,True,1364851451000,AFBUQLBQ3RICCTQOJ6ZMX5KE5XAA,B002FU6KF2,72
2.0,"This was a nice little flash drive when it was working, but it suddenly died recently and will not show up on any of my computers.  I have 2 Pc's, 2 laptops a Macbook, and I can't access the files on that drive from any of them.  It's only about a year old.",1,True,1643574518975,AHG3Z4XA2TONTEW35RW55WJYFUWA,B08GTYFC37,53
4.0,I bought this for a 30 mm macro lens that i do nto use every day and wanted to protect while it was on the shelf.  The case fits the lens well and provides excellent padding.,0,True,1510460219404,AE3OUW2QZVYKTDJ33WRUNO75WIXA,B009GA6CJS,36
5.0,AGVEE makes some very nice charging cables. In this one you get 3 cables that are 1.5 feet long each. The cables are the braided types that I like the most because they are just a lot more sturdy than the regular kinds are. These are USB-C cables that are capable of fast charging and work beautifully with my Samsung S20+. You also get a little leather strap that allows you to contain your “cable mess’.<br /><br />Getting 3 of these for $16 is a pretty good deal especially these really long ones. These are perfect for when you need just that extra length so you don’t run out of cable.,0,False,1605121038028,AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B08HM2TBPN,111
5.0,Works as promised.,0,True,1414667977000,AFIWYBPRAGQIAJOBA4QGIKL2BZAQ,B00D8XNU6C,3
5.0,"I was so tired of having a ""regular"" power strip where if you plugged something in that had a ""fat"" plug or a ""sideways"" plug you had to skip the next outlet holes so it wasted the space. This one fixes that issue. Love it so far, no problems at all.",0,True,1576033249083,AEQNA3VR4FAC6ECJMNXG24DKXCFQ,B000J2EN4S,51
3.0,"I'm a burgeoning audiophile and I'm always eager to try new cans to add to my listening experience. A while back, say 2007 or so, I jumped into the deeper waters and decided to upgrade my stock Apple ear buds (why I didn't sooner is beyond me). I haven't looked back since, and continue to look forward this very day.<br /><br />But do these headphones do my ears and music justice?<br /><br />Right now my arsenal consists of some Sound Blasters I use for my computer and my trusty ol' Sennheisers which I've had since 2007 (the selfsame headphones with which I used to help me jump from Apple), along with Monoprice ear buds I keep at work. I'm not the most professional audiophile, but I sure as heck can tell some differences in quality, especially if the sound source is in FLAC.<br />Unfortunately, I'm not the most ecstatic about SMS Audio's STREET by 50, especially at the higher premium for Star Wars branding.<br /><br />I've always been wary of celebrity-endorsed products; never trying Beats, I've been bombarded by them on the streets of Chicago by the candy-colored headbands on people's heads. I've always wondered about their integrity, until a fellow flesh-and-blood audiophile renounced them after she had used her ATH -M50s for some time. I took her word for it and never considered using Beats.<br />But me, being the Star Wars fanatic, had to try the SMS Audio. When they arrived I admit I was impressed by the fancy packaging. For $200, the headphones arrived looking like it.<br />They came in a slipcased box that was a little difficult to remove as the vacuum-sealed enclosure proved a tough fit, but they open up sweetly after that.<br /><br />There are some nice manuals that come with, along with some neat little Star Wars stickers and papers. There's even a cleaning cloth and nice soft zippered case. The headphones came folded inside the case.<br />When I opened 'em up and took out the included removable cable and tried them on, I was a bit dumbfounded and how uncomfortable they felt around my head with such soft ear pads. I'm not sure if I need to break them in longer, but I've been using them steadily for a month and so far I haven't noticed a difference. My ears ache after just 20 minutes.<br /><br />The sound was very disappointing at first, though I admit it did warm up (or down?) after a few weeks. But are they a large improvement over my $30 Sennheisers? A little, but not considerable. I can hear more background noise--that is, in the music--but there's not much balance as I have to turn up the volume to notice any huge improvement. There's a bit more bass than I'd like, but not enough to drown my ears in it.<br /><br />I like the fact that the cable is detachable, but the ones they included feel a bit cheap and they tangle easily. I HATE the fact that they have the buttons, something which I've always hated since the iPhone came standard with them. But that they are removable altogether makes up for the buttons, as I'm able to change them out with custom, and higher quality, gold-plated cables.<br /><br />The colors are fantastic; honestly, they were the reason I was drawn to them, but they look metallic in the press shots whereas, when you get them, the material is actually plastic, forcing the colors to be a lot lighter, more matte, and cheaper in feel. I'm all for matte, but I had hoped the headphone band was metallic; alas, it's plastic.<br /><br />So that's my take on the cans. Take them or leave them. They're nice headphones, and I've gotten plenty of complements on them both from friends and at work, but at the steep price tag I can't recommend them, especially when you can get far superior headphones for much less (like the revered Audio-Technicas).",4,False,1403666159000,AEUAL3EJKUSTNB4YY6STLYGTJALA,B00IORDBPC,659
5.0,Awesome,0,True,1467947922000,AGTJAM6NFSYTR5KB6DQNHZ3ZIFFQ,B011YNQMEE,1
4.0,"We have a minivan with a DVD entertainment system pre-installed. It predates the HDMI standard, so there are just RCA analog inputs in the back of the van. Since DVDs are pretty much obsolete, using this adapter we are able to plug in a laptop, raspberry pi or other digital video player to the car's system. I like that it is powered by USB, it is a convenient source of power especially when you don't have access to outlets (like in a car!). But you have to be careful about ground loop feedback. When powering it off a laptop, and the laptop is charging in the car, it can create either an audible hum and/or visual static distortion pattern on the video feed. This is common in DC circuits that share ground when working with analog equipment, unfortunately. I'm not sure if there's much that can be done about it other than try to run off batteries as often as possible (with this converter attached to a USB battery bank, the laptop on its own power, and the car running its own 12v DC). I have an older similar product looks almost identical that does the same thing so I'm guessing that's just a side effect of working with RCA inputs instead of digital ones.",0,False,1576125064097,AGDSEYGSA5K664EUHWKV3ARDXO2Q,B07QB8JV8V,215
3.0,"It’s 3 stars is for the ergonomics. I ONLY use trackballs and thought I’d try the Kensington when my older Logitech failed.<br />It fits well in the hands. The had placement feels nice and I have decent sized hands.  It was also easy to connect to the Bluetooth. Liked that part!!<br /><br />BUT, This didn’t work well from the beginning!! My first problem was it wouldn’t hold my settings. I called and they sent me a link to the older software but still that has issues.<br /><br />The mouse just jumps to a different section of the screen. I noticed that almost immediately, but I kept thinking I was imagining it or maybe I was doing something to cause it to jump. It was annoying me as it always did this at the most inopportune moments.  I finally paid real close<br />attention and realized it was something in the driver/mouse.<br />Also, the  buttons to switch Machines are too easy to press.",0,True,1650892107840,AGMXIQYOKRVKZH6JX54ZNO5U7N6Q,B083L6B76T,161
5.0,"Functional and practical for organizing various battery sizes. Excellent space saver with easy access. Highly recommended for home, office or garage use. Cleans up all the miscellaneous battery sizes in one convenient spot. Looks organized and easy to store.",0,True,1640540277962,AGYLLZ4HUNZFNL46Q6ETHM7G6NSA,B085WKPBW7,39
1.0,"Good grief. This thing is pretty bad. It came with instructions in 2 Asian languages, but nothing in English. The app looks sketchy as well.<br /><br />This is supposed to have a built in charging point that you insert to charge. I don't know what it inserts into though. It does not fit in any of the USB chargers that I own. It also looks like the attached piece is damaged. Maybe it was supposed to come with a port and didn't. Bottom line is I can't use this thing at all.",0,False,1623402434049,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,B083FFV7NN,92
3.0,"The microscope is awesome, and the screen is super clear. We tested all the slides (some are more interesting than others) and the filters, which help a lot. I haven't used a microscope since high school many and plenty of moons ago, so it's awesome to see how technology has advanced. Even though this is considered a kid's set, it's an awesome kid's set and I use it just as much as my kids.<br /><br />The slides can be a pain sometimes because a slight bump on the table will move it. So long as there's no sudden jolt, though, it should be fine.",0,False,1658340011718,AEUAL3EJKUSTNB4YY6STLYGTJALA,B09BDSXN3M,104
5.0,"I LOVE IT SO MUCH I HAVE PURCHASED 9 SO FAR. ALEXA ISN'T AS SMART ON FIRST ICKY, LOL.. AND STREAMING SOMETIMES BUFFERS SLOW ESP IF ONE IS GOING IN BOYS ROOM. , ALEXA DOESNT DO TOO WELL WITH ACCENTS.",0,True,1560058618563,AEFHRRLFCZQ3TWNYCBA7UD3NIXCA,B0791TX5P5,40
5.0,This stand was so inexpensive and it works great!,0,True,1637635947137,AES4I2XF2XCF5RRBJE6OCOYTUKZQ,B08GKLM5T1,9
5.0,These 16gb are professional and great for small files.,1,False,1584924871128,AGZMKHWSCB3UXDGFUPFRZSL4EAWQ,B0833QGJ3B,9
5.0,I bought these chargers a year ago and they are still working great.  Buying them a second time because kids always steal mine!,0,True,1591285190161,AHOWESCSFBYQJBLXNMLNTQ2JKVAQ,B073PT6Q1P,23
5.0,My go to brand when it comes to cables. Cant say enough good things.,0,True,1553415065258,AFWRGOGF4AI2IHRX7KZ2IYL63RXA,B0060B7NCG,14
5.0,My daughter loves wearing these.  Comfortable and good sound quality.,0,True,1623804465323,AFZ4GAOLMHTZZLHY5ZAZDC4VRTSQ,B01EF5DBV0,10
5.0,"I purchased these to replace the tips that came with galaxy pro ear buds.  I purchased a different brand and they were too wide and not tall enough.  These are slightly taller - but less wide.  They work better for me.  It is a bit tricky to install them first.  Don't give up - pressing firmly.  Then, you should know that one size may work for one ear and another size the other.  I do have a bit of a problem keeping this in - but it's not the foam tip fault.  They keep them fairly short so they fit in the mini charger box.  I really need a longer foam tip to keep them in my ear.  I'm back to using my corded ear phones most of the time - it's a real shame because these would be so convenient in size.  Of all the foam tips, these were the best - they are not quite long enough to help me.  I never hesitate to update my reviews should new info seem useful.",5,True,1641939552713,AFZUK3MTBIBEDQOPAK3OATUOUKLA,B09B48ZGJV,174
5.0,Side view mirrors on the trailer - if you want a little more side view - then is exactly what you need.,0,True,1606658304466,AFMKRGS25NE4HPMVPBDC6M2BKUYA,B0818M1QLG,22
5.0,Works just like expected. I like the heavy duty cord and the fact that the wire from the plug goes straight down so you can plug it in behind furniture without crushing the cord.,0,True,1467908499000,AFQKWXGOZ6N33TEWPESQEA7NQWIA,B01AT23UGE,34
5.0,"I have used and tested more Ethernet cables than I can remember and there is no question, all Ethernet cables are not created equally.<br /><br />Typically any device requiring an Ethernet cable will come with one in the packaging - it will work (usually).  A good comparison is those cables are much like an old car - it should get you there, whereas this cable is like a high end sports car - it will get you there lightning fast, without failure.<br /><br />This Cat8 is thicker than some due to the shielding within and additional insulation.  This cable is made to withstand and holdup to exterior environments for the long term. The connector bases are reinforced at each end of the wire which really help hold all of the wires in place even if you have to bend and twist it to fit it within the plug.  The connector plug itself is gold plated which is the ultimate standard in connectivity.<br /><br />This Cat8 Ethernet Cable is 75’ long which makes it absolutely ideal for using it to directly plug your TV or gaming system into your router - even if located in a different room.  So many of us stream programs and movies via our TV and there is no comparison in speed between a WiFi connection and a wired connection.  For gamers, it is absolutely the way to go - do away with all lag caused by your WiFi by connecting directly to your router.<br /><br />You will not find a better exterior grade Cat8 Ethernet Cable - this is really a top of the line cable that you’ll love.<br /><br />This is a purchase that you’ll never regret.",0,False,1619999753618,AEP4CUO23WOOOEYSJBXWYLLHD5IQ,B08GWQZ38W,282
5.0,"Have followed Nathan on Facebook and Instagram for a while. Facebook even says I'm a top fan (I whirl in joy!) and his art has brought a smile to my face almost every day. I didn't get the chance to pre order (sorry!) but I just had to support the artist who makes me smile. As Spider Robinson said, ""Shared pain is lessened; shared joy, increased — thus do we refute entropy."" Strange Planet is the epitome of that quote.",0,True,1574625300520,AFUSWNVA72MMWHGYWJ652SYX2JJQ,0062970704,80
5.0,"[[VIDEOID:88b2a22f3cf2b2d541a2f015e493cf06]] This 75 to 300 ohm adapter got the job done! They seem fragile, but they work, and you get 5 of them so you got plenty of back-ups. For my purpose, I simply wanted to feed a smart device to my old tv. Watch my video if you want to see what equipment is needed to accomplish this. You will need an RF modulator, and if it's an older unit like mine, it won't have any direct HDMI ports, so you'll need a HDMI to RCA adapter as well. In my video, you'll see some shadow that scrolls through the screen, but it's actually not there in person. I don't know what the technical jargon for this is, but it has something to do with the camera shutter. It captures the rolling shadow in the video, but it's not there in real life. So trust me, this ohm adapter works great! 5-Stars!",1,True,1633603540514,AHR6RGZTLOMBD7EBF3OK43JWMGNQ,B083KGKX33,153
1.0,"It should be compatible with asus tuf x570 plus MB, but it reboots sometimes whenever the MB want, that’s not called compatibility. So I returned it.",0,True,1596809290405,AFO4Y3O3ONZKMT3LNYW7RKFRL6KQ,B07TB47MN4,26
4.0,"First off, let's be clear that this isn't really a hi-fi speaker. With that out of the way, this is a very excellent speaker.<br /><br />Pros<br />- Compact size, weighted well enough so that it won't scoot around on a table<br />- Very pleasing sound, even if it's not hi-fi<br />- Plays pretty loud for its size<br />- Small, throw it in a suitcase or travel bag easily -- ideal for use in a hotel room<br />- Speakerphone function is excellent<br />- Looks beautiful, build quality excellent<br />- Easy to pair with my phone, quickly restored when turning on<br />- Includes 3.5mm jack for connection to devices that don't use Bluetooth<br />- Sparse but logical controls<br />- Recharges with standard cell phone charger, charges quickly, and lasts plenty long on one charge (especially if you keep the volume down)<br /><br />Cons<br />- I didn't hear any bass with this. I can be happy enough without bass at this price point.<br />- And the high treble is missing too. (However, the resulting sound is clear and pleasing.)<br />- It's not stereo. That was probably obvious from the shape of it. But just sayin'<br /><br />I've found that placing the unit next to a wall makes the sound a bit fuller, even though there's still not any sign of what I would call bass. But the sound is very well engineered, so the sound that you end up with is exceptionally pleasing and clear.<br /><br />I've also tried using this in the car, and it's good. My car is from the pre-Bluetooth era, so there's no way to hook up the phone to the stereo. I can listen to my tunes in the car with this. The sound doesn't rival the excellent sound from the car stereo, but it works just fine. I'm very happy with this.",0,True,1401136185000,AG5F4B4NU6DRMAKP743BDE5S3T5Q,B00GUXZE6Q,305
1.0,"I got mine as a gift and I hate it! The screen hurts my eyes,I can't play my audio books on it. It dosen't have the text to speech feature that I use when i can't sleep. The touch screen is terrible the pages of the book turn too fast, you try to turn one and six fly past your eyes. All the positive features are basically things any smart phone can do.",3,True,1324521526000,AGMDLK6RM7S3KMSZSCSTRIXXRTJQ,B0051VVOB2,73
5.0,I love it. This is so much better than the last tablet that was a Samsung.,0,True,1486219541000,AHNNBAQ6KC73L2QZX37E5ESIRQZA,B0189XYY0Q,16
5.0,I was trying to free up space on my desktop and this is a great way to do that.  There were no instructions but its not actually brain surgery or anything so I figured it out fairly quickly.  It fits perfectly on the shelf over my desk.,0,True,1656676631776,AHOEABHRAFWXIT4JZ5MKJ3FMASGA,B08L32HFH4,47
5.0,"doesn't feel high end but doesn't feel cheap, either. comes with a head that is perfect size for the small sony cameras i'm using nowadays. the head is smooth enough. that's my overall feeling about this tripod: everything about it is plenty good enough.<br /><br />i carry this on my bicycles and it transports well. first of all, it's almost the exact same weight as my schmancy carbon fiber tripod - which is bigger, but i was surprised by the reasonable weight of the Dolica.<br /><br />mechanics are solid. all telescoping segments slide easily enough, twist locks function properly, head works well. the screw on the head is finely threaded to let you get the amount of resistance you want for adjusting the camera orientation. the legs are easy to lock pointing down. i've only ever used the notches for a narrow base, so i can't speak to using the other notches<br /><br />there is a bubble level on the tripod, which i want to say is hard to see with my cameras on the tripod - can't remember because i don't use it. i used to use in-camera level and now i just use my eyes. anyway, it's there if you want it<br /><br />for me this tripod represents the right kind of compromise. i do art as a part-time hobby. i like nice optics, and everything else really just needs to be good enough. this tripod does not radiate the aura of high-end engineering, manufacturing, and materials; it simply conveys good sense. this tripod is easy to use, easy to transport, and easy to throw in a dumpster if it got run over - i.e. i have no psychological attachment to it because of preciousness/expense like i do with nice lenses or overpriced/cutting edge cameras. this tripod is like a good pair of shoes that feel great and can go anywhere",0,True,1499786752473,AGMHWXS6HWO5P76BVBJWFQORNNDQ,B009YE462G,313
5.0,I use this on my diabetes supply bag since it was always going missing. I can affirm that it's loud enough to be hard clearly through a blanket and pillow. :). Love it so much I subscribed to premium and now I'm rings my phone if I run out the door without it!,0,True,1554574872255,AHOEABHRAFWXIT4JZ5MKJ3FMASGA,B07GLXY253,53
4.0,"3.5 STARS. I rounded up because it is more good then bad:<br />Bought as a Christmas gift for the boyfriend. We are long distance and we FaceTime a lot. Well, actually, I FaceTime with the underside of his kitchen cabinets, the blanket on his bed, the ceilings in all his rooms, or the top of his nightstand. He talks away, oblivious until I say something. It's funny mostly but sometimes in a relationship you need all the connection you can get, even if it's their face on your device while they smile or laugh or talk you through a bad moment. So, I got him this for Christmas so that he could hands-free me and I could still see his pretty face. He finally put it together and started using it the other day... with an asterisk. *THE INCLUDED SCREW/BOLT IS GARBAGE. It was machined badly. Really badly. So it only screws maybe halfway into the arm/neck or whatever it is called, which sits in the weighted base. Thankfully he really doesn't need the screw/bolt because the arm/neck (like a metal dowel, I suppose, that inserts into the base maybe half an inch. The screw/bolt is inserted from under the base and - if it fits correctly) recesses into the base when it's tightened. As this one had threads that weren't smooth about halfway down on the screw/bolt, it left the screw/bolt jutted out. The base won't sit on the nightstand or other flat surface with this issue unless he just doesn't use the screw/bolt. I'd post a photo for clarification but the stand isn't available and getting him to send photos isn't always something I remember when we do talk.<br /><br />The screw/bolt is I'm sure metric and it does use an Allen wrench (included) to screw in; the threading is very tight, so finding a true replacement screw/bolt is probably gonna require going to a specialty nuts/bolts/hardware store. That's annoying enough to take off 1.5 stars for me.",0,True,1610629326006,AHGUAZJBY4UJWO3PLS2NKCUBL2QA,B0814XRMJJ,330
5.0,Works as advertised.,0,True,1410141452000,AGHTKXHQSRVJQOXOBX4WDTJGTSQA,B00BLTXW40,3
5.0,very easy and fun for cool lil projects,0,True,1575783808678,AF4WLLHTQLRPEZ33OJDYG23MFLKQ,B07BDR5PDW,8
5.0,Great protection for my daughter's expensive calculator. Worth the price to keep it safe. And she loves the pretty color.,0,True,1417454507000,AGCUONI7ZAZ4SCQWIUQCV7LRU7VQ,B00AMNN6E2,20
4.0,"Check your new laptop specs when you get it. The HP Envy some third party seller sent me had a cheaper processor, less storage and an older video card. Some people probably don't check.<br /><br />This is an ok computer. The 17-inch version is fat and heavy, a lot more than the Dell 7706. The speakers are better than the Dell though. The touchscreen works fine but it's very reflective and 1920x1080 FHD resolution isn't great for a 17-inch display. It's just a basic laptop -- you can't fold it over into a tablet like the Dell or flip it over to watch videos. Some of these still come with a mechanical spinning hard drive, which you don't want.",6,True,1657153314070,AER6WLSJPBPNOZIQWVHQBVOKTNCA,B09X2C2ZJQ,119
5.0,Good quality product and perfect low profile as I prefer,0,True,1657213116798,AGJBTTASVPXXBPQ7HYK5KIOESNYQ,B0732S5Y4J,10
5.0,"Super product.  Fits perfectly, helps locate quickly, keeps remote clean, and has a nice grip.  Will buy more.",0,True,1578987743235,AGOWXAJABEX525W3YADR4DTIUO7A,B07QNSVLV1,18
5.0,"I much prefer to use these headphones for the music.  And,  I prefer to hear my music out of earphones....good earphones, because I hear more,  everything about good music comes through headphones.<br /><br />So,  after a simple pairing,  I got these to work.  At first they felt heavy on the ear,  but I got used to it.  Anytime you have pressure on the ears with phones,  it takes a while to become accustomed.<br /><br />Noise canceling?  YES!  I believe that that noise canceling feature works great.  Generally, with ear phones, you can hear people talk....but not with these.  If I wanted to hear anything outside of my ears,  I would need to raise up one ear pad.  And, more important to me,  is that  I prefer these over the ear phones, because I get tired of those little  in-the-ear phones slipping off, while I am always juggling them to stay on.<br /><br />Sound is wonderful!  And, better,  I paired this up with the Kindle Fire,  and next I will try other devices.  But, I wandered throughout the house, doing my chores,  headphones on, and listening to good stuff.  I rarely got interference of breaks....unless I got near the Desktop, then I heard breaks.<br /><br />So,  all around I love this set.  Great sound,  comfortable,  long play, etc. etc.",2,False,1520618094582,AETTCQ34XRYAYKLWZZJZVRQM5MSQ,B079GXWSWG,218
4.0,"Great projector for the price! You won't be able to watch it with the lights on of course but get this in a dark room and you have a pretty good usable picture! The colors aren't going to be as bright and vivid as the several hundred dollar projectors but for what you're paying, they're good.<br /><br />This projector seems to be of decent quality and is working out great for our needs!",0,False,1616493635402,AE7YYSYFEWAYIUCAK4W33CHPP4JQ,B08G55NRFX,73
5.0,"This little LED light is MUCH more powerful than one is led to believe. I wanted to use this for some night video shots and will most likely need a diffuser to bring down the light intensity a bit. Overall, incredibly satisfied with this little light.",0,False,1469634097000,AE2WMFLNQAV4U5O5XL7AU7LYSL3Q,B00HF3GV12,46
5.0,"This is a well thought out, marvelous set up.<br />I have a desktop (home) and laptop ( work), and I can easy switch between the 2 setups. I should have done this years ago.",0,True,1580354977203,AFEJ2MZWR7O64X2S3ZI2J7BFKTYA,B01NAVO5PF,34
5.0,Love it good protection,0,True,1632882456683,AGQJNKMSO6GLDEMFBKFK7OPIZP7Q,B07PNFZHLH,4
5.0,"This sleeve is the perfect size for the Fire 8 HD tablet secured in a case. The sleeve looks just like the picture, and I would recommend this brand to friends.",0,True,1625571603324,AFNASLJW3ZH2VTUBEYRGC77Q2X6A,B079ZZG1LW,31
4.0,"Overall I think these are decent walkies. If you want basic push button to talk and small lightweight with adequate range. This is a decent choice. Choosing this model for the Secret Service earpiece can be hit and miss. Guess some earpieces can be just as bad as the black over the ear units the other companies use. In all but a library, the earpiece audio is too low to hear in outdoor conditions. ***see update***<br /><br />The RT22 cost the same as other models with displays and buttons (thicker and heavier walkies) to control functions this model has to do with button combos, but it does talk to you as you change settings and channels. Sadly as with many other models I tried. VOX is near useless. VOX works as bad as any sub $100 walkie I've tried. It lags and maybe sends half the message at best. You won't know how good/bad VOX is for you till you try it yourself.<br /><br />Get these for size, lightweight, basic, rechargeable walkie needs. Try to catch it on sale...if possible. I paid a fair amount.<br /><br />Btw, my wife and I use these for trail rides on our e-bikes. The true two-way communication devices did not fit our non-helmet style and will cost substantially more.<br /><br />***UPDATED***<br />Company did reach out to offer a refund because they thought I was unhappy. And only the earpiece was a bit of let down for me. They told me about another similar earpiece that seems to be working a bit better and now I can actually hear outdoors with the earpiece. It is still a Secret Service style, but somehow it is a bit louder. Maybe my original earpieces were faulty.<br /><br />Let me be clear. I still paid the retail price, kept the walkies and did not take any money/refund for my review. The walkie has so far been a great trail ride walkie. I might have received a bad earpiece. The company seems to care about their ratings and customers use of their products. And we all need to keep what we buy if it works to avoid landfill waste. I just came back to add a star and let others know. Good walkie. And maybe consider one of  Retevis's many other earpieces or handset mics. Some of their other walkies include better headsets.",1,True,1636473857888,AED5VKZVSF7PC3TOET3PKBA5J2JA,B01MA1YK26,393
5.0,"For the price, this camera works pretty darn well.  My router/office is at the end of the house furthest from the front on the first floor, and I wanted a camera on the second floor up front to view my front lawn for when people come and I don't hear the bell and for the damn annoying neighbors that mess with my things (watching to see who is going to mess with my garbage cans as I write this)... and it is working GREAT!  The refresh rate at 640x480 is far bettern than I had expected.<br /><br />The picture looks pretty good but while I can see individual leaves on trees, I can understand why one would have a hard time recognizing someone's face unless you knew them, not the clearest/sharpest picture, but certainly good enough to see what is going on.<br /><br />It is also true that as soon as it starts to get dark, and I mean just starts to, the camera becomes useless.  I have also not found any other way of viewing the camera's output than through the ActiveX component (but I haven't tried too hard yet either).<br /><br />However configuring the camera was very easy.  You connect it using the wired network port (you can connect this camera wired or wireless, which I think is something they fail to advertise enough), you go to the 192.something.something.x site of the camera, tell it to use DHCP, change it's IP address, set up your wireless setting and WAP, and you are set.  You can unplug the camera from the network and power (it retains the settings) and you are set.<br /><br />I have it hanging upside down from the ceiling of my window using a magnet.  Pretty light.<br /><br />So if you are looking to recognize people's faces from across the street, this isn't for you.  If you just want to see that there are people across the street, then it is great.  I got more than I expected.  Well worth the money.  Guess it is all in what you expect ;)",10,False,1151338019000,AGYPJI2W4ZRQIEJSAIQCVRG7KIRA,B000DZM4TC,345
4.0,"The New VanTrue T2 with larger screen than the N2 plus 1080p. My first impressions are that the new larger screen is a nice improvement from the N2's smaller screen. That being said, if you're not a fan of larger screens, this may not be for you. For me I like to be able to see and adjust the camera position and the smaller N2 screen was quite difficult. Quality of the T2 is just as good as the N2 which I am quite impressed with. My only complaint so far is that my new unit came with a small scratch on the lens which I will post a picture of here. At first I thought it was a speck of dried glue. However after trying to clean it off with rubbing alcohol and a Q-tip, I realized that it was in fact a scratch which is the ONLY reason I am not giving it 5 stars. After taking it for a drive to get some video footage from the Dash Cam, I did not notice any effect from the scratch so that was good. Setup was all pretty easy and very similar the the N2. The new T2 does come with the &#34;Always on power adapter&#34; which was a surprise that I wasn't expecting. I will eventually install this but for the time being, I am just using the cigarette lighter cord that came with it and plugging that into an &#34;always on&#34; cigarette lighter socket in my Van which so far seems to work just fine for the &#34;Parking Mode&#34; option.<br /><br />Though again the T2 does NOT come with the GPS mount, they do include a card with instructions on how to possibly WIN one for FREE!!<br /><br />Would I recommend this Dash Cam? Absolutely! Great company to work with and very active on social media.",8,True,1532748500604,AFLBMDZDIPCHMWWA7CXQXITPBJKA,B07DV9DHVR,309
5.0,I am able to keep up with portable devices that require lithium batteries.,0,True,1674344742236,AEHNX43NMZFRV53SNIANJJZN2PDA,B085QLCNMD,13
5.0,"works great, priced great",0,True,1476986330000,AHSWBB6FZBEA7W7PMSO4L5SC7ERQ,B00DYQYLQQ,4
5.0,Great,0,True,1535069103978,AGP7P3RKFYGE7SZLB3ONRMZV2YXA,B01M70KGSN,1
4.0,I am pleased with this cord. It's one of the few that I have purchased and it still works.,0,True,1561125885610,AG6K7GPCDHQNKMVDMTYKKWSOAVVQ,B015FD3F8U,19
5.0,"GREAT sound without being overbearing. I went through a lot of clock radios and then having to deal with their subsequent returns. I should have known better. Sangean is fussy about their radios. Excellent reception and excellent sound. If you love to listen to the radio at night, this radio is for you. I listen to classical after bedtime, then talk after midnight. This radio is perfect for both.",1,True,1511644249727,AFEMVUNGJXKV5HA463WSDY4I2K7Q,B00HQYJ2RK,69
4.0,"Sound, easy set up. Great Value",0,True,1670793526878,AHOA5TXDNJS5M46HBO7W7KNS4A4Q,B086DBR6T7,6
5.0,Love it for the price.  Works like a champ.,0,True,1574945566405,AEU7KL5DHSYZIW4NO5XF632SPHJQ,B07GM2J244,9
5.0,This fit well and was easy to apply.,0,True,1418021574000,AE2CO6MCKFITWP2QMMS2HZAVXD7A,B008Y6LG8W,8
5.0,"THE GOOD:<br />---------------<br />* You get 6 HDMI adapters.<br />* At a glance, you would think a few of them are duplicates, but all 6 adapters are actually different. The duplicate ones are different in subtle ways. I've uploaded very clear pictures. Take a look.<br />* High quality, aluminum alloy.<br />* HDMI 2.1 and 8K ready.<br /><br />THE BAD:<br />------------<br />* Nothing at all. 5-Stars.",0,False,1674340641150,AHR6RGZTLOMBD7EBF3OK43JWMGNQ,B0BP9ZVQMM,65
5.0,"I am absolutely impressed with this one... amazed at the care taken to ensure that the case is 'just right' (no jagged edges, or cheap remnants of being removed from some shabby mold in a cheap-parts factory, here).<br />The worst of it all is that the one controller I have used, thus far, doesn't always seem to respond to every action; however, I'm not certain that it is the controller... and not something that I have not configured, correctly.<br />In any event, I have already ordered myself one fo the PS5 controllers, anyway... and am still happy with the quality (absolutely still worth every penny)... and I would buy it, again!",0,True,1605860796434,AGYAGV4P7GDMEGQN3L4TGX4FGQQQ,B0787348WK,111
5.0,Bought this used .got a great deal more n 2013 model and love  it. This is  my first Mac laptop. I've got an iPad that I use all the time and needed to replace my old PC laptop so I saw this and I feel very happy with the seller and this item.,58,True,1459228345000,AG3RUN6QXDMTDGTA7MXGFMDUILBQ,B00159LRXY,53
2.0,These freeze almost immediately. Worked great for a moment but that was it,1,True,1537730247301,AFVKZUOI6QJULLX6C4WI3LNAMNVQ,B00DB8NSG6,13
5.0,Bought this to replace the charger for my record player. Works great no issues for me.,0,True,1514941869902,AF5QNGOMQ2SIBTPZJ2LSAUVCWUEQ,B00Q9M3P5K,16
5.0,This band looks great and fits great as well. Very happy with it.,0,True,1673841723997,AGVXN42IKSKKBNVFGKCMKIZEBNSQ,B0BFQHF8MN,13
3.0,Good deal,0,True,1676075090591,AFZEVJIUV62VQINN7P72BAUSJI7A,B0BRXZ9RQG,2
