rating,sentiment_score,review_length,verified_purchase,helpfulness_ratio,order_value
5,0.0,0,1,0,119.99
5,0.0,56,1,0,29.9
5,0.0,0,1,0,197.0
1,0.0,117,1,0,99.9
5,0.0,0,1,0,79.9
1,0.0,145,1,0,198.0
4,0.0,0,1,0,149.9
5,0.0,0,1,0,51.49
5,0.0,41,1,0,225.0
5,0.0,0,1,0,63.9
5,0.0,0,1,0,97.9
3,0.0,186,1,0,999.99
5,0.0,0,1,0,99.9
4,0.0,0,1,0,18.69
4,0.0,0,1,0,49.0
5,0.0,0,1,0,199.9
3,0.0,0,1,0,89.9
1,0.0,22,1,0,59.99
1,0.0,22,1,0,59.99
3,0.0,0,1,0,128.99
3,0.0,0,1,0,128.99
5,0.0,0,1,0,19.9
5,0.0,0,1,0,181.01
5,0.0,0,1,0,279.9
4,0.0,0,1,0,33.0
5,0.0,0,1,0,79.9
5,0.0,0,1,0,290.0
5,0.0,0,1,0,37.99
5,0.0,0,1,0,37.99
5,0.0,0,1,0,154.9
5,0.0,0,1,0,24.95
4,0.0,0,1,0,139.0
5,0.0,87,1,0,69.9
5,0.0,87,1,0,69.9
5,0.0,0,1,0,215.0
4,0.0,0,1,0,132.45
4,0.0,0,1,0,174.9
4,0.0,0,1,0,70.9
5,0.0,11,1,0,29.99
3,0.0,38,1,0,33.9
5,0.0,0,1,0,52.0
5,0.0,0,1,0,35.0
5,0.3333333333333333,37,1,0,199.99
5,0.0,0,1,0,149.0
5,0.0,33,1,0,205.0
5,0.0,0,1,0,145.9
5,0.0,0,1,0,29.0
5,0.3333333333333333,76,1,0,112.0
5,0.0,0,1,0,49.9
5,0.0,0,1,0,37.5
5,0.0,0,1,0,230.0
4,0.0,0,1,0,69.0
4,0.0,0,1,0,44.0
4,0.0,0,1,0,110.32
1,0.0,61,1,0,52.0
5,0.0,0,1,0,32.0
5,0.0,13,1,0,252.5
1,0.0,69,1,0,574.2
5,0.0,25,1,0,159.9
5,0.0,31,1,0,519.0
5,0.0,5,1,0,29.9
3,0.0,0,1,0,29.99
3,0.0,0,1,0,83.9
5,0.0,0,1,0,50.0
5,0.0,0,1,0,50.0
5,0.0,0,1,0,129.99
2,0.0,25,1,0,119.9
5,0.0,29,1,0,25.0
5,0.0,66,1,0,105.0
1,0.0,155,1,0,95.72
5,0.0,0,1,0,56.99
5,0.0,103,1,0,149.9
1,0.0,34,1,0,93.0
5,0.0,0,1,0,149.0
5,0.0,0,1,0,29.99
3,0.2,193,1,0,58.9
5,0.0,0,1,0,72.99
1,0.0,56,1,0,79.99
4,0.0,0,1,0,178.5
5,0.0,0,1,0,143.75
5,0.0,54,1,0,79.9
5,0.0,75,1,0,96.0
5,0.0,75,1,0,47.9
4,0.0,19,1,0,148.0
4,-0.2,195,1,0,299.99
1,0.3333333333333333,73,1,0,154.99
5,0.0,164,1,0,148.9
3,0.0,0,1,0,49.9
5,0.0,117,1,0,315.0
3,0.0,0,1,0,34.0
5,0.0,0,1,0,19.99
4,0.0,56,1,0,12.9
5,0.0,0,1,0,49.99
4,0.0,0,1,0,15.9
3,0.0,0,1,0,120.0
3,0.0,0,1,0,151.3
1,0.0,84,1,0,129.0
1,0.0,77,1,0,29.99
5,0.0,0,1,0,99.9
3,0.0,0,1,0,54.9
3,0.0,0,1,0,54.9
5,0.0,0,1,0,124.9
5,0.0,0,1,0,482.9
5,0.0,0,1,0,49.95
5,0.0,0,1,0,54.9
5,0.0,0,1,0,54.9
5,0.0,0,1,0,99.0
5,0.0,0,1,0,99.0
1,0.0,116,1,0,69.79
1,0.0,116,1,0,69.88
5,0.0,95,1,0,49.9
5,0.0,0,1,0,189.9
5,0.0,64,1,0,90.99
5,0.0,44,1,0,209.99
2,0.0,93,1,0,130.0
5,0.0,48,1,0,129.9
4,0.0,0,1,0,349.99
5,0.0,0,1,0,122.99
5,0.0,34,1,0,149.9
4,0.0,40,1,0,137.9
5,0.0,0,1,0,249.99
5,0.0,0,1,0,120.0
4,0.0,33,1,0,24.5
4,0.0,0,1,0,22.9
4,0.0,0,1,0,22.9
5,0.0,0,1,0,37.9
5,0.0,0,1,0,37.9
5,0.0,88,1,0,43.0
4,0.0,0,1,0,39.9
4,0.0,45,1,0,27.99
1,0.0,0,1,0,24.5
1,0.0,0,1,0,24.5
5,0.0,0,1,0,10.0
4,0.0,14,1,0,79.9
5,0.0,0,1,0,18.9
4,0.0,0,1,0,289.0
5,0.0,58,1,0,39.9
4,-0.2,180,1,0,134.9
5,0.0,0,1,0,43.9
5,0.0,0,1,0,62.0
3,0.0,0,1,0,89.0
5,0.0,41,1,0,34.0
5,0.0,41,1,0,34.0
5,0.0,0,1,0,15.3
5,0.0,0,1,0,44.99
4,0.0,0,1,0,218.9
4,0.0,0,1,0,279.99
3,0.0,19,1,0,61.9
5,0.0,0,1,0,29.99
5,0.0,0,1,0,134.0
4,0.0,0,1,0,49.99
5,0.0,0,1,0,147.5
5,0.3333333333333333,79,1,0,53.99
5,0.0,0,1,0,49.0
4,0.0,0,1,0,75.99
5,0.0,0,1,0,74.5
4,0.0,0,1,0,16.0
5,0.0,0,1,0,27.9
5,0.0,32,1,0,169.99
4,0.0,30,1,0,28.49
1,0.0,0,1,0,104.49
1,0.0,65,1,0,99.99
5,0.0,0,1,0,129.99
3,0.0,0,1,0,40.0
2,0.0,161,1,0,89.99
2,0.0,161,1,0,89.99
4,0.0,0,1,0,39.9
4,0.0,0,1,0,39.9
4,0.0,41,1,0,64.99
4,0.0,0,1,0,44.9
5,0.0,0,1,0,24.99
3,0.0,0,1,0,25.99
4,0.0,0,1,0,205.0
5,0.0,0,1,0,279.9
5,0.0,0,1,0,184.99
5,0.0,0,1,0,139.9
1,0.0,0,1,0,139.99
3,0.0,112,1,0,140.9
5,0.0,13,1,0,30.0
1,0.0,166,1,0,279.1
3,0.0,0,1,0,15.0
1,0.5,60,1,0,169.0
5,0.0,0,1,0,109.9
4,0.0,0,1,0,59.9
4,0.0,92,1,0,74.99
1,0.0,0,1,0,129.0
5,0.0,26,1,0,75.9
5,0.0,26,1,0,75.9
5,0.0,26,1,0,75.9
5,0.0,140,1,0,59.99
5,0.0,0,1,0,6.35
5,0.0,0,1,0,6.35
4,0.0,0,1,0,39.5
5,0.0,64,1,0,32.1
5,0.0,0,1,0,150.0
5,0.0,0,1,0,26.69
5,0.0,0,1,0,33.1
5,0.0,0,1,0,33.1
5,0.0,66,1,0,132.9
5,0.0,5,1,0,309.0
4,0.0,0,1,0,1499.0
5,0.0,53,1,0,51.63
3,0.0,0,1,0,116.89
5,0.0,3,1,0,79.99
5,0.0,0,1,0,39.9
5,0.0,0,1,0,34.9
5,0.0,40,1,0,69.99
3,0.0,0,1,0,110.0
5,0.0,0,1,0,169.99
5,0.0,87,1,0,16.49
4,0.0,0,1,0,54.9
5,0.0,64,1,0,121.97
4,0.0,0,1,0,59.9
2,0.0,93,1,0,49.0
2,0.0,93,1,0,49.0
5,0.0,24,1,0,369.0
5,0.0,0,1,0,84.89
2,0.0,0,1,0,320.0
5,0.0,0,1,0,57.9
5,0.5208333333333333,74,1,0,79.9
5,0.0,0,1,0,329.9
5,0.0,0,1,0,499.0
5,0.0,0,1,0,51.6
5,0.0,0,1,0,100.0
5,0.0,0,1,0,49.9
5,0.0,0,1,0,49.9
5,0.0,0,1,0,69.9
5,0.0,0,1,0,199.0
4,0.0,35,1,0,95.9
5,0.0,33,1,0,25.0
5,0.0,0,1,0,29.45
5,0.0,81,1,0,133.9
5,0.0,0,1,0,61.0
4,0.0,89,1,0,9.49
4,0.0,89,1,0,14.49
2,0.0,109,1,0,109.9
5,0.0,6,1,0,69.0
1,0.3333333333333333,15,1,0,49.9
5,0.0,0,1,0,29.9
5,0.0,0,1,0,29.9
4,0.0,0,1,0,990.0
3,0.0,0,1,0,99.0
5,0.0,0,1,0,32.99
4,0.0,49,1,0,232.75
3,0.0,29,1,0,209.99
3,0.0,51,1,0,39.99
5,0.0,68,1,0,34.08
5,0.0,0,1,0,330.0
5,0.0,0,1,0,65.49
4,0.0,0,1,0,139.9
3,0.0,155,1,0,126.9
5,0.0,0,1,0,58.75
4,0.0,0,1,0,109.99
5,0.0,0,1,0,259.9
5,0.0,0,1,0,24.9
5,0.0,0,1,0,24.9
3,0.0,17,1,0,18.9
4,0.0,83,1,0,116.99
5,0.0,0,1,0,633.0
4,0.0,0,1,0,170.0
5,0.0,0,1,0,219.0
4,0.0,200,1,0,145.0
5,0.0,0,1,0,29.99
5,0.0,0,1,0,34.99
5,0.0,0,1,0,138.99
5,0.0,16,1,0,91.8
5,0.0,0,1,0,47.49
4,0.0,194,1,0,206.96
5,0.0,104,1,0,23.9
5,0.0,0,1,0,35.0
5,0.0,19,1,0,61.9
2,0.2,203,1,0,69.99
2,0.2,203,1,0,68.9
3,0.0,0,1,0,59.9
1,0.0,93,1,0,199.9
1,0.0,93,1,0,199.9
5,0.0,0,1,0,899.0
3,0.0,0,1,0,70.0
5,0.0,58,1,0,79.99
5,0.0,0,1,0,59.99
2,0.0,199,1,0,74.9
2,0.0,199,1,0,74.9
2,0.0,199,1,0,74.9
2,0.0,199,1,0,74.9
4,0.0,0,1,0,89.0
5,0.0,0,1,0,23.9
4,0.0,0,1,0,449.0
5,0.0,0,1,0,48.9
5,0.0,0,1,0,48.9
5,0.0,0,1,0,89.0
5,0.0,52,1,0,49.0
2,0.0,0,1,0,29.9
5,0.0,0,1,0,99.99
1,0.0,0,1,0,63.9
4,0.0,0,1,0,215.56
2,0.0,0,1,0,90.0
2,0.0,72,1,0,16.99
5,0.0,0,1,0,299.99
5,0.0,0,1,0,119.85
1,0.0,110,1,0,91.3
1,0.0,110,1,0,91.3
5,0.0,0,1,0,84.89
5,0.0,0,1,0,84.89
4,0.0,0,1,0,24.99
5,0.0,0,1,0,129.7
5,0.0,66,1,0,159.9
4,0.0,0,1,0,49.99
4,0.0,0,1,0,49.99
1,0.0,86,1,0,99.0
4,0.0,57,1,0,59.99
5,0.0,0,1,0,122.99
5,0.0,0,1,0,159.9
5,0.0,37,1,0,46.86
3,0.0,192,1,0,59.0
3,0.0,192,1,0,59.0
5,0.0,0,1,0,170.9
3,0.0,45,1,0,49.0
3,0.0,0,1,0,209.6
5,0.0,0,1,0,121.99
5,0.0,0,1,0,78.0
4,0.0,0,1,0,49.9
5,0.0,0,1,0,89.9
5,0.0,0,1,0,29.9
1,0.0,200,1,0,44.9
1,0.0,200,1,0,54.99
5,0.0,0,1,0,40.0
1,0.0,0,1,0,259.91
5,0.5208333333333333,53,1,0,110.32
1,0.0,0,1,0,25.0
5,0.0,0,1,0,388.0
5,0.0,31,1,0,65.0
3,0.0,0,1,0,122.99
5,0.0,0,1,0,16.49
5,0.0,0,1,0,458.0
5,0.0,0,1,0,49.9
5,0.0,82,1,0,279.0
5,0.0,0,1,0,48.9
5,0.0,0,1,0,325.0
5,0.0,0,1,0,135.0
4,0.0,15,1,0,19.49
5,0.0,66,1,0,117.99
4,0.0,0,1,0,41.9
5,0.0,0,1,0,415.99
5,0.0,0,1,0,112.99
4,0.0,3,1,0,105.0
5,0.3333333333333333,182,1,0,298.0
5,0.0,0,1,0,124.9
5,0.0,23,1,0,28.99
5,0.0,23,1,0,17.9
1,0.0,197,1,0,13.99
4,0.0,28,1,0,97.9
5,0.0,0,1,0,133.9
5,0.0,0,1,0,36.99
5,0.0,0,1,0,39.9
5,0.0,0,1,0,39.9
5,0.0,0,1,0,166.0
3,0.0,24,1,0,62.8
1,0.0,26,1,0,401.34
5,0.0,0,1,0,59.99
5,0.0,33,1,0,150.0
5,0.0,39,1,0,49.0
5,0.0,66,1,0,47.49
5,0.5,7,1,0,56.0
1,0.0,0,1,0,399.0
5,0.0,21,1,0,39.0
4,0.0,0,1,0,48.9
5,0.0,0,1,0,40.0
3,0.0,23,1,0,37.99
5,0.0,0,1,0,29.99
5,0.0,0,1,0,45.0
5,0.0,0,1,0,17.99
5,0.0,21,1,0,198.9
4,0.0,0,1,0,144.9
4,0.0,0,1,0,29.5
5,0.0,0,1,0,107.9
4,0.0,0,1,0,36.5
4,0.0,0,1,0,36.5
5,0.0,0,1,0,108.9
4,0.0,0,1,0,18.9
5,0.0,0,1,0,49.9
4,0.0,145,1,0,34.5
1,0.0,0,1,0,69.99
5,0.0,0,1,0,21.1
5,0.0,0,1,0,57.49
4,0.0,58,1,0,45.0
5,0.0,12,1,0,81.5
1,0.0,109,1,0,28.0
5,0.0,40,1,0,330.0
5,0.0,0,1,0,35.0
3,0.0,0,1,0,63.8
5,0.0,0,1,0,23.8
1,0.0,123,1,0,79.9
5,0.0,0,1,0,135.0
2,0.0,168,1,0,31.99
2,0.0,168,1,0,31.99
5,0.0,0,1,0,42.0
5,0.0,26,1,0,134.99
3,0.0,159,1,0,132.8
5,0.0,0,1,0,29.5
5,0.0,30,1,0,59.9
3,0.0,3,1,0,28.9
5,0.0,0,1,0,69.9
3,0.0,0,1,0,17.9
5,0.0,0,1,0,74.0
5,0.0,18,1,0,31.9
5,0.0,11,1,0,279.0
5,0.0,0,1,0,49.9
5,0.0,0,1,0,49.9
5,0.0,0,1,0,69.9
4,0.0,0,1,0,35.0
1,0.0,0,1,0,54.49
5,0.0,39,1,0,72.0
4,0.0,0,1,0,172.99
4,0.0,0,1,0,172.99
4,0.0,0,1,0,172.99
4,0.0,0,1,0,172.99
5,0.0,0,1,0,49.0
3,0.0,0,1,0,99.0
1,0.0,126,1,0,99.0
4,0.0,29,1,0,139.0
4,0.0,0,1,0,76.0
5,0.0,58,1,0,75.0
5,0.0,29,1,0,45.49
5,0.0,0,1,0,25.99
5,0.0,0,1,0,55.5
4,0.0,0,1,0,69.9
5,0.0,28,1,0,25.9
3,0.0,25,1,0,42.9
5,0.0,44,1,0,79.0
5,0.0,9,1,0,119.0
5,0.0,25,1,0,65.0
4,0.0,0,1,0,79.9
5,0.0,0,1,0,119.99
5,0.0,42,1,0,59.9
2,0.0,53,1,0,179.0
5,0.0,0,1,0,39.99
4,0.0,28,1,0,29.9
1,0.0,161,1,0,126.8
1,0.0,161,1,0,126.8
5,0.0,0,1,0,59.99
5,0.0,0,1,0,38.95
3,0.0,199,1,0,49.9
3,0.0,199,1,0,49.9
4,0.0,0,1,0,143.0
4,0.0,0,1,0,143.0
5,0.0,7,1,0,129.0
5,0.0,101,1,0,107.0
5,0.0,101,1,0,107.0
4,0.0,0,1,0,169.9
5,0.0,0,1,0,15.9
4,0.0,0,1,0,37.0
5,0.0,31,1,0,143.8
3,0.0,0,1,0,71.9
1,0.0,32,1,0,125.9
5,0.0,0,1,0,39.99
1,0.0,94,1,0,419.0
5,0.0,20,1,0,190.0
5,0.0,0,1,0,200.0
5,0.0,0,1,0,128.9
4,0.0,0,1,0,73.9
4,0.0,0,1,0,73.9
4,0.0,146,1,0,24.99
5,0.0,0,1,0,109.99
5,0.0,0,1,0,899.0
5,0.0,0,1,0,24.99
4,0.0,0,1,0,23.7
2,0.0,29,1,0,899.0
5,0.0,0,1,0,172.04
5,0.0,125,1,0,24.89
4,0.0,0,1,0,21.15
4,0.0,0,1,0,14.49
4,0.0,0,1,0,14.49
4,0.0,0,1,0,21.15
4,0.0,0,1,0,14.49
4,0.0,0,1,0,21.15
4,0.0,0,1,0,14.49
4,0.0,0,1,0,21.15
4,0.0,0,1,0,14.49
4,0.0,0,1,0,21.15
4,0.0,0,1,0,21.15
4,0.0,0,1,0,14.49
3,0.0,0,1,0,89.99
5,0.0,77,1,0,100.0
3,0.0,27,1,0,99.9
5,0.0,85,1,0,24.99
4,0.0,44,1,0,73.9
5,0.0,0,1,0,31.95
1,0.0,52,1,0,19.99
5,0.0,74,1,0,237.0
5,0.0,0,1,0,89.9
5,0.0,0,1,0,119.99
1,0.0,55,1,0,129.9
5,0.2,51,1,0,64.99
1,0.0,180,1,0,79.0
1,0.0,180,1,0,69.0
5,0.0,0,1,0,119.0
5,0.0,0,1,0,29.99
3,0.0,0,1,0,29.9
5,0.0,0,1,0,13.65
5,0.0,15,1,0,239.9
4,0.0,0,1,0,69.9
5,0.0,0,1,0,69.9
4,0.0,0,1,0,19.9
5,0.0,0,1,0,23.99
1,0.0,0,1,0,48.9
4,0.0,0,1,0,69.9
4,0.0,0,1,0,107.0
4,0.0,0,1,0,107.0
5,0.0,0,1,0,79.9
1,0.0,64,1,0,8.99
1,0.0,64,1,0,8.99
1,0.0,64,1,0,8.99
1,0.0,64,1,0,8.99
5,0.0,90,1,0,43.9
4,0.0,0,1,0,29.5
5,0.0,0,1,0,260.0
1,0.0,0,1,0,76.25
5,0.0,0,1,0,47.9
5,0.0,18,1,0,45.95
5,0.0,0,1,0,148.0
4,0.0,0,1,0,243.89
5,0.0,0,1,0,89.0
5,0.0,0,1,0,114.0
5,0.0,0,1,0,99.0
5,0.0,0,1,0,99.0
5,0.0,0,1,0,25.9
5,0.0,0,1,0,25.9
5,0.0,0,1,0,79.0
5,0.0,0,1,0,66.99
3,0.0,32,1,0,123.0
4,0.0,0,1,0,34.9
4,0.0,0,1,0,34.9
1,0.0,68,1,0,139.99
5,0.0,32,1,0,63.0
4,0.0,0,1,0,44.9
5,0.0,0,1,0,28.9
1,0.0,102,1,0,129.9
4,0.0,0,1,0,72.0
5,0.0,0,1,0,1359.0
5,0.0,32,1,0,49.9
1,0.0,25,1,0,109.0
5,0.0,0,1,0,120.0
5,0.0,80,1,0,199.0
2,0.0,110,1,0,140.0
5,0.0,42,1,0,79.9
5,0.0,0,1,0,169.9
3,0.0,0,1,0,61.9
3,0.0,57,1,0,136.3
1,0.0,168,1,0,72.0
5,0.0,0,1,0,44.9
5,0.0,0,1,0,45.9
3,0.0,85,1,0,128.7
5,0.0,0,1,0,229.9
5,0.0,200,1,0,56.99
5,0.0,0,1,0,93.0
5,0.0,0,1,0,39.9
5,0.0,0,1,0,62.9
4,0.0,32,1,0,125.0
5,0.0,0,1,0,209.99
5,0.0,0,1,0,152.0
4,0.0,0,1,0,132.9
5,0.0,0,1,0,18.9
4,0.0,0,1,0,21.99
5,0.0,0,1,0,39.99
1,0.0,103,1,0,45.0
1,0.0,103,1,0,29.0
1,0.0,103,1,0,29.0
4,0.0,0,1,0,59.9
5,0.0,0,1,0,25.99
5,0.0,0,1,0,44.49
2,0.0,0,1,0,67.0
5,0.0,69,1,0,25.5
5,0.0,0,1,0,212.0
3,0.0,0,1,0,40.0
3,0.0,0,1,0,40.0
4,0.0,0,1,0,39.99
5,0.0,0,1,0,39.9
5,0.0,12,1,0,20.0
5,0.0,0,1,0,204.9
2,0.0,0,1,0,22.9
5,0.0,0,1,0,59.0
5,0.0,0,1,0,189.0
5,0.0,0,1,0,149.9
3,0.0,0,1,0,18.99
5,0.0,42,1,0,24.99
5,0.0,0,1,0,569.0
5,0.0,51,1,0,129.0
2,0.0,118,1,0,53.9
3,0.0,0,1,0,169.99
5,0.0,22,1,0,379.0
4,0.0,0,1,0,75.99
4,0.0,0,1,0,39.99
4,0.0,0,1,0,114.9
4,0.0,0,1,0,179.9
4,0.0,0,1,0,114.9
5,0.0,29,1,0,12.47
5,0.0,0,1,0,79.9
5,0.0,0,1,0,179.9
5,0.0,0,1,0,160.0
5,0.0,59,1,0,50.0
4,0.3333333333333333,127,1,0,61.65
5,0.0,0,1,0,45.9
5,0.0,0,1,0,29.0
5,0.3333333333333333,108,1,0,49.97
5,0.0,0,1,0,129.0
5,0.0,27,1,0,169.0
3,0.0,0,1,0,219.9
4,0.0,111,1,0,56.0
5,0.0,0,1,0,89.0
5,0.0,0,1,0,89.9
5,0.0,0,1,0,109.9
3,0.0,0,1,0,47.49
3,0.0,0,1,0,47.49
1,0.0,0,1,0,54.99
5,0.0,0,1,0,864.9
5,0.0,0,1,0,92.5
2,0.0,81,1,0,179.0
5,0.0,0,1,0,149.0
5,0.0,20,1,0,189.9
5,0.0,0,1,0,89.9
5,0.0,0,1,0,18.17
5,0.0,0,1,0,249.9
5,0.0,34,1,0,139.0
5,0.0,0,1,0,68.9
3,0.0,37,1,0,75.0
4,0.0,0,1,0,99.9
4,0.0,0,1,0,99.9
5,0.0,31,1,0,219.9
4,0.0,0,1,0,113.1
5,0.0,37,1,0,59.9
5,0.0,0,1,0,41.9
5,0.0,0,1,0,56.99
5,0.0,0,1,0,56.99
5,0.0,79,1,0,42.9
4,0.0,0,1,0,18.9
4,0.0,0,1,0,9.99
4,0.0,0,1,0,29.0
1,0.0,89,1,0,59.9
5,0.0,0,1,0,34.9
5,0.0,0,1,0,129.0
5,0.0,0,1,0,349.9
3,0.0,9,1,0,17.99
5,0.0,0,1,0,150.0
4,0.0,43,1,0,109.99
5,0.0,0,1,0,89.9
4,0.0,0,1,0,99.75
3,0.0,0,1,0,79.0
5,0.6673177083333333,165,1,0,89.54
4,0.0,0,1,0,18.9
4,0.0,0,1,0,159.0
4,0.0,46,1,0,29.99
5,0.0,7,1,0,49.9
5,0.0,0,1,0,25.9
5,0.0,0,1,0,25.9
5,0.0,0,1,0,99.9
5,0.0,0,1,0,39.9
5,0.0,21,1,0,18.99
4,0.0,9,1,0,148.0
5,0.0,46,1,0,75.9
5,0.0,64,1,0,39.0
5,0.0,0,1,0,49.0
5,0.0,16,1,0,110.32
5,0.0,0,1,0,14.9
4,0.0,0,1,0,94.6
2,0.0,0,1,0,99.0
1,0.0,93,1,0,69.9
1,0.0,93,1,0,69.9
4,0.0,3,1,0,77.9
2,0.0,91,1,0,89.9
5,0.0,0,1,0,36.0
5,0.0,0,1,0,36.0
5,0.0,0,1,0,89.9
5,0.0,0,1,0,29.0
1,0.0,173,1,0,150.0
4,0.0,3,1,0,119.85
2,0.0,23,1,0,97.49
5,0.0,21,1,0,69.9
5,0.0,0,1,0,32.9
5,0.0,55,1,0,56.99
4,0.2,103,1,0,89.9
4,0.0,0,1,0,12.5
5,0.0,0,1,0,110.0
3,0.0,0,1,0,119.9
4,0.0,0,1,0,173.2
5,0.0,0,1,0,27.9
5,0.0,0,1,0,139.0
5,0.0,0,1,0,18.99
4,0.0,75,1,0,110.32
5,0.0,0,1,0,32.99
5,0.0,0,1,0,29.9
4,0.0,0,1,0,109.8
5,0.0,0,1,0,49.9
5,0.5,95,1,0,129.99
5,0.0,0,1,0,69.99
5,0.0,0,1,0,49.99
5,0.0,35,1,0,103.9
5,0.0,0,1,0,119.99
1,0.46875,143,1,0,40.3
4,0.0,35,1,0,53.99
5,0.0,0,1,0,295.9
5,0.0,0,1,0,129.9
4,0.0,0,1,0,584.4
5,0.41666666666666663,72,1,0,64.99
4,0.0,0,1,0,159.0
5,0.0,0,1,0,39.24
5,0.0,89,1,0,198.0
3,0.0,42,1,0,48.99
5,0.0,0,1,0,99.9
4,0.0,0,1,0,59.9
5,0.3333333333333333,61,1,0,108.0
5,0.3333333333333333,61,1,0,108.0
5,0.0,0,1,0,35.0
3,0.0,0,1,0,55.3
5,0.0,0,1,0,59.9
4,0.0,58,1,0,66.99
3,0.0,0,1,0,190.83
4,0.0,0,1,0,45.9
4,0.0,0,1,0,12.5
5,0.0,0,1,0,39.99
4,0.0,0,1,0,56.99
4,0.0,65,1,0,64.99
5,0.0,0,1,0,48.9
4,0.0,0,1,0,43.0
5,0.0,12,1,0,23.99
5,0.0,0,1,0,209.0
4,0.0,0,1,0,109.9
4,0.0,0,1,0,139.99
3,0.0,109,1,0,189.9
3,0.0,109,1,0,189.9
4,0.0,56,1,0,62.49
5,0.0,0,1,0,49.99
5,0.0,57,1,0,309.9
2,0.0,0,1,0,173.0
5,0.0,0,1,0,50.0
5,0.0,101,1,0,48.3
3,0.0,0,1,0,46.0
4,0.0,34,1,0,49.9
1,0.0,80,1,0,41.9
5,0.0,38,1,0,77.63
5,0.0,30,1,0,430.0
1,0.0,101,1,0,550.0
4,0.0,0,1,0,53.9
5,0.0,0,1,0,53.9
1,0.0,3,1,0,45.99
1,0.0,118,1,0,149.94
1,0.0,52,1,0,379.9
5,0.0,0,1,0,34.99
4,0.0,0,1,0,124.9
1,0.0,0,1,0,65.9
5,0.0,0,1,0,34.0
5,0.3333333333333333,46,1,0,94.9
4,0.0,0,1,0,59.9
4,0.0,0,1,0,23.7
5,0.0,38,1,0,129.0
1,0.0,105,1,0,129.9
5,0.0,0,1,0,38.9
5,0.0,0,1,0,47.49
5,0.0,70,1,0,29.9
4,0.0,0,1,0,59.9
5,0.0,62,1,0,58.9
1,0.0,18,1,0,29.8
1,0.0,18,1,0,29.8
1,0.0,18,1,0,29.8
1,0.0,68,1,0,55.0
1,0.0,68,1,0,69.0
5,0.0,0,1,0,89.9
5,0.0,0,1,0,49.9
1,0.0,72,1,0,92.0
5,0.0,52,1,0,119.9
5,0.0,35,1,0,209.0
5,0.0,0,1,0,17.99
1,0.0,0,1,0,99.0
5,0.0,10,1,0,82.99
5,0.0,18,1,0,154.17
5,0.0,0,1,0,27.9
3,0.0,0,1,0,9.9
2,0.0,58,1,0,1561.0
1,0.0,94,1,0,122.99
5,0.0,0,1,0,105.0
1,0.0,24,1,0,85.0
1,0.0,0,1,0,28.9
5,0.0,22,1,0,29.9
1,0.0,128,1,0,94.5
5,0.0,0,1,0,59.9
5,0.0,44,1,0,249.0
5,0.0,28,1,0,69.9
2,0.0,133,1,0,150.0
5,0.0,0,1,0,177.99
3,0.0,0,1,0,29.9
5,0.0,135,1,0,149.99
5,0.0,0,1,0,36.0
1,0.0,0,1,0,19.99
5,0.0,94,1,0,155.0
5,0.0,0,1,0,35.99
4,0.0,62,1,0,99.99
5,0.0,0,1,0,79.9
5,0.0,0,1,0,39.95
5,0.0,0,1,0,39.95
2,0.0,105,1,0,39.9
2,0.0,105,1,0,19.9
5,0.0,0,1,0,46.9
5,0.0,0,1,0,79.99
5,0.0,0,1,0,59.9
5,0.0,0,1,0,230.0
5,0.0,0,1,0,59.9
5,0.0,0,1,0,59.9
1,0.0,0,1,0,19.9
5,0.0,31,1,0,246.62
5,0.0,31,1,0,246.62
5,0.0,0,1,0,69.9
5,0.0,20,1,0,79.0
5,0.0,15,1,0,49.9
4,0.0,0,1,0,119.9
5,0.0,0,1,0,15.97
5,0.0,0,1,0,199.99
5,0.0,128,1,0,69.49
3,0.0,97,1,0,154.08
5,0.0,0,1,0,82.9
5,0.0,21,1,0,103.97
5,0.0,21,1,0,103.97
1,0.0,0,1,0,94.9
4,0.0,0,1,0,23.9
5,0.0,0,1,0,219.99
5,0.0,22,1,0,199.99
4,0.0,0,1,0,59.0
1,0.0,0,1,0,209.0
4,0.0,0,1,0,28.99
1,0.0,121,1,0,55.0
5,0.0,0,1,0,69.9
5,0.0,0,1,0,69.9
5,0.3333333333333333,61,1,0,30.99
5,0.0,0,1,0,54.99
3,0.0,96,1,0,549.9
5,0.0,0,1,0,119.99
4,0.0,0,1,0,38.9
3,0.0,0,1,0,27.9
5,0.0,0,1,0,320.0
5,0.0,70,1,0,119.9
1,0.0,82,1,0,49.0
5,0.0,0,1,0,105.0
5,0.0,0,1,0,79.99
5,0.0,0,1,0,24.0
1,0.0,51,1,0,49.99
5,0.0,0,1,0,225.0
5,0.0,0,1,0,27.9
4,0.0,0,1,0,149.99
3,0.0,106,1,0,129.9
2,0.0,0,1,0,18.5
5,0.0,0,1,0,92.0
4,0.0,5,1,0,99.9
5,0.0,6,1,0,599.5
1,0.0,17,1,0,150.0
1,0.0,17,1,0,169.99
5,0.0,0,1,0,44.9
5,0.0,33,1,0,305.9
3,0.0,0,1,0,35.0
1,0.0,169,1,0,39.9
1,0.0,75,1,0,169.9
4,0.0,0,1,0,199.0
5,0.0,0,1,0,82.0
5,0.0,0,1,0,133.0
5,0.0,0,1,0,17.9
5,0.0,0,1,0,34.99
1,0.0,193,1,0,129.99
5,0.0,0,1,0,109.0
5,0.0,0,1,0,129.9
5,0.0,0,1,0,79.99
